http://stackoverflow.com/a/10182739/2560906,how to change a key in an array while maintaining the order?,16198,Cristian Gonzales,,1334615798,1471318368,0
http://stackoverflow.com/a/1019526/11236,JavaScript - Test for an integer,90347,user70192,,1245437453,1433499033,0
http://stackoverflow.com/a/1019534/850828,How to search by key=&gt;value in a multidimensional array in PHP,279356,dan,,1245431997,1494235817,0
http://stackoverflow.com/a/10195497/148668,"Copy a file in a sane, safe and efficient way",175084,Peter,Millie Smith,1334680713,1551519616,1436333015
http://stackoverflow.com/a/10215091/783019,send_mass_emails with EmailMultiAlternatives,12359,gustavgans,,1317215553,1509656564,0
http://stackoverflow.com/a/10219411/1520132,Reading the last n lines of a file in Ruby?,23413,Josh Moore,Mike Woodhouse,1239847562,1509005636,1239871517
http://stackoverflow.com/a/10231202/508355,why getBoundingClientRect gives different values in IE and Firefox,21001,Senan,,1334847009,1434953695,0
http://stackoverflow.com/a/10252798/222487,Ruby on Rails 3: Streaming data through Rails to client,22800,jkndrkn,,1282085295,1458349593,0
http://stackoverflow.com/a/1026087/1470607,How do I make the first letter of a string uppercase in JavaScript?,1784394,Robert Wills,B. Go,1245659131,1560467653,1554488984
http://stackoverflow.com/a/1026626/2127762,Cross-platform way to check admin rights in a Python script under Windows?,10136,grigoryvp,Christian Heinrichs,1245666032,1491164421,1390498031
http://stackoverflow.com/a/10304880/27401,Django Class-Based Generic Views and Authentication,8691,user658587,murgatroid99,1310153175,1383700222,1337262659
http://stackoverflow.com/a/10311877/868533,How to check if Location Services are enabled?,201734,Meroelyth,Tshepang,1335341689,1551326788,1397167621
http://stackoverflow.com/a/10315969/25690,jQuery Youtube URL Validation with regex,44969,Mithun Sreedharan,Community,1275557512,1467271182,1495540016
http://stackoverflow.com/a/10315969/624466,jQuery Youtube URL Validation with regex,44969,Mithun Sreedharan,Community,1275557512,1467271182,1495540016
http://stackoverflow.com/a/10333324/1106908,UTF-8 safe equivalent of ord or charCodeAt() in PHP,18068,Rila,nwellnhof,1335442169,1530093925,1530093925
http://stackoverflow.com/a/10339348/2197402,Recommended approach to monkey patching a class in ruby,8399,stantona,stantona,1335458433,1470060039,1335465414
http://stackoverflow.com/a/10375234/403165,Is there a simple way to get the language code from a country code in PHP,16473,codecowboy,codecowboy,1334585031,1501804184,1335359768
http://stackoverflow.com/a/10411128/1372085,How to access fixture data in test case in CakePHP 2?,1370,Schlaefer,,1329661946,1335951237,0
http://stackoverflow.com/a/10417435/1664216,override &quot;/auth/identity&quot;-page of omniauth identity,1930,wdspkr,,1326475735,1417263819,0
http://stackoverflow.com/a/1041939/1532974,What&#39;s the most efficient way to erase duplicates and sort a vector?,278467,Kyle Ryan,chema989,1245889722,1557144864,1479924201
http://stackoverflow.com/a/10439207/1773758,replacing layout on a QWidget with another layout,10327,eudoxos,Community,1335971582,1336078601,1495535488
http://stackoverflow.com/a/10441405/1453095,How do you match only valid roman numerals with a regular expression?,59317,Daniel Magliola,Community,1225934965,1545482740,1495542881
http://stackoverflow.com/a/10443946/1025836,How to convert OLE Automation Date to readable format using javascript?,9636,semantic_c0d3r,,1336110564,1336113646,0
http://stackoverflow.com/a/10454560/2571482,Javascript: How to retrieve the number of decimals of a *string* number?,56706,J&#233;r&#244;me Verstrynge,Dan Dascalescu,1336157400,1522701431,1497428804
http://stackoverflow.com/a/10454560/8279,Javascript: How to retrieve the number of decimals of a *string* number?,56706,J&#233;r&#244;me Verstrynge,Dan Dascalescu,1336157400,1522701431,1497428804
http://stackoverflow.com/a/10456069/313561,what is a good invalid IP address to use for unit tests?,20835,Ryan R.,,1336165025,1554312314,0
http://stackoverflow.com/a/10477334/1446092,Circle drawing with SVG&#39;s arc path,114874,太極者無極而生,user1118321,1303343841,1550064744,1427069302
http://stackoverflow.com/a/105074/1262753,Create GUID / UUID in JavaScript?,1508868,Jason Cohen,Boann,1221854460,1560416471,1419636988
http://stackoverflow.com/a/1052837/393697,Create a pointer to two-dimensional array,199526,Dill,Bo Persson,1246108843,1530970327,1354624322
http://stackoverflow.com/a/10530959/998816,How can I generate an MD5 hash?,964371,Akshay,bjb568,1231235112,1546516526,1407899134
http://stackoverflow.com/a/1053662/41661,Bitfield manipulation in C,51722,SPWorley,Valentin Lorentz,1245944447,1472517834,1399740204
http://stackoverflow.com/a/1054293/184363,How to import a Python class that is in a directory above?,149688,user129975,CharlesB,1246164985,1531866502,1361806114
http://stackoverflow.com/a/10556743/841108,JavaScript global error handling,166116,Bob,sg7,1244134386,1545347781,1521311838
http://stackoverflow.com/a/1057534/89391,How to load all modules in a folder?,196036,Evan Fosmark,martineau,1246268295,1556505884,1512330250
http://stackoverflow.com/a/10588133/2315612,Converting timestamps larger than maxint into datetime objects,3713,GP89,,1337015696,1525922217,0
http://stackoverflow.com/a/10589791/586382,Checking if a date is valid in javascript,76756,Guilherme Costa,Community,1337023252,1455736165,1495535466
http://stackoverflow.com/a/1060034/1090657,Is there a way to detect if a browser window is not currently active?,238387,Luke Francl,Mark Amery,1246303200,1544750217,1425469740
http://stackoverflow.com/a/1060034/407954,Is there a way to detect if a browser window is not currently active?,238387,Luke Francl,Mark Amery,1246303200,1544750217,1425469740
http://stackoverflow.com/a/1060330/79697,Iterating through a range of dates in Python,222199,ShawnMilo,Peter O.,1246306562,1558885903,1358208619
http://stackoverflow.com/a/10608622/4424838,TimePicker in PreferenceScreen,35662,hsz,,1301871214,1493586564,0
http://stackoverflow.com/a/10624878/1250278,SimpleDateFormat timezone bug on Android,6587,wrygiel,wrygiel,1337194064,1337246904,1337246904
http://stackoverflow.com/a/10650881/1851450,Calculating the difference between two Java date instances,578104,pr1001,trentcl,1255361749,1550159876,1504191148
http://stackoverflow.com/a/10651752/437272,Overloading operator&lt;&lt;: cannot bind lvalue to ‘std::basic_ostream&lt;char&gt;&amp;&amp;’,53185,Antoine,chrisaycock,1337337876,1340905696,1340905696
http://stackoverflow.com/a/10673671/402891,Start thread with member function,277094,abergmeier,Barry,1337518519,1510993971,1429552709
http://stackoverflow.com/a/1068308/13216,Javascript regex multiline flag doesn&#39;t work,84732,wangyh,,1246441954,1542732641,0
http://stackoverflow.com/a/10684260/3750035,DBCP - validationQuery for different Databases,54456,bugs_,,1337599253,1453296405,0
http://stackoverflow.com/a/10712960/122441,Google analytics in header or footer?,61484,styler1972,styler1972,1337742324,1549387881,1337752335
http://stackoverflow.com/a/10715242/1325155,Flatten a nested json object,4351,pguardiario,,1337739857,1502921756,0
http://stackoverflow.com/a/10727155/1267639,Random alpha-numeric string in JavaScript?,197411,Pavel,,1337802872,1556554995,0
http://stackoverflow.com/a/10737524/4072759,Longest path in a DAG,19974,Frank,,1337737851,1434617526,0
http://stackoverflow.com/a/10742904/185884,How to print number with commas as thousands separators?,343157,Elias Zamaria,whackamadoodle3000,1259622703,1548344575,1513138458
http://stackoverflow.com/a/10743550/1170370,Capture stdout from a script in Python,72814,Paolo,D Coetzee,1298846973,1478244338,1331874081
http://stackoverflow.com/a/10743550/425050,Capture stdout from a script in Python,72814,Paolo,D Coetzee,1298846973,1478244338,1331874081
http://stackoverflow.com/a/10743550/644075,Capture stdout from a script in Python,72814,Paolo,D Coetzee,1298846973,1478244338,1331874081
http://stackoverflow.com/a/10761522/1191579,Using MemoryStore in production,45935,Milan Babuškov,,1337975731,1556744149,0
http://stackoverflow.com/a/10766422/768597,"C++11: I can go from multiple args to tuple, but can I go from tuple to multiple args?",22663,Thomas,Community,1338034373,1442235023,1495540963
http://stackoverflow.com/a/10810674/116169,Format number string using commas,10735,user850234,user850234,1338355997,1427913692,1338358732
http://stackoverflow.com/a/1083316/1485926,C/C++ counting the number of decimals?,42024,Milan,,1246757400,1559938087,0
http://stackoverflow.com/a/10836076/182183,How to prevent buttons from submitting forms,582600,Khanpo,Nadia Alramli,1243797396,1555330414,1243797591
http://stackoverflow.com/a/10838854/869402,Get the IP Address of local computer,174643,djeidot,Community,1222188102,1515461455,1495541402
http://stackoverflow.com/a/10857806/654755,Not receiving Google OAuth refresh token,96310,Muhammad Usman,m0meni,1338442207,1549539611,1458927313
http://stackoverflow.com/a/10865042/209184,Merge/flatten an array of arrays,530943,Andy,Alexander Abakumov,1338663226,1560514426,1555019178
http://stackoverflow.com/a/10866495/166700,wxPython WebView example,17494,Homunculus Reticulli,Homunculus Reticulli,1335567899,1440437848,1335600355
http://stackoverflow.com/a/10899795/604296,How to print a number with commas as thousands separators in JavaScript,947586,Elias Zamaria,whackamadoodle3000,1274744551,1560541564,1513138319
http://stackoverflow.com/a/10900911/1082542,Do I need to sanitize the callback parameter from a JSONP call?,27982,Christian Studer,Christian Studer,1273095968,1547432442,1295946067
http://stackoverflow.com/a/10913296/403310,R object identity,2354,Sven Hager,symbolrush,1338979842,1504279262,1467107540
http://stackoverflow.com/a/1092241/53897,AssertContains on strings in jUnit,133581,ripper234,ripper234,1246971734,1554399488,1246972099
http://stackoverflow.com/a/1094933/1538221,Reusable library to get human readable version of file size?,80716,Sridhar Ratnakumar,Sridhar Ratnakumar,1247000372,1558464716,1415739407
http://stackoverflow.com/a/1094933/1657047,Reusable library to get human readable version of file size?,80716,Sridhar Ratnakumar,Sridhar Ratnakumar,1247000372,1558464716,1415739407
http://stackoverflow.com/a/1094933/1979001,Reusable library to get human readable version of file size?,80716,Sridhar Ratnakumar,Sridhar Ratnakumar,1247000372,1558464716,1415739407
http://stackoverflow.com/a/1094933/550618,Reusable library to get human readable version of file size?,80716,Sridhar Ratnakumar,Sridhar Ratnakumar,1247000372,1558464716,1415739407
http://stackoverflow.com/a/1096159/6802186,how to check the jdk version used to compile a .class file,274212,Charles Ma,Community,1247028390,1539874586,1495540487
http://stackoverflow.com/a/10965572/459543,How do you manage a temporary directory such that it is guaranteed to be deleted on program close?,3410,Jeff Tratner,Jeff Tratner,1339286632,1355701369,1339289515
http://stackoverflow.com/a/10984878/809705,numpy array of chars to string,6139,AdrianR,,1339434120,1339441209,0
http://stackoverflow.com/a/10984951/525714,Postgres ENUM data type or CHECK CONSTRAINT?,25484,punkish,Paulo Freitas,1339021612,1510892109,1510892109
http://stackoverflow.com/a/10999987/180733,Apache mod_rewrite %2B and plus (+) signs,5266,user293479,,1269609823,1339515423,0
http://stackoverflow.com/a/11007216/298479,Does PostgreSQL support &quot;accent insensitive&quot; collations?,29449,Daniel Serodio,Erwin Brandstetter,1339535954,1534149386,1381765910
http://stackoverflow.com/a/11016689/321797,how to generate a random timestamp in java?,38729,Sami,,1339595505,1509181320,0
http://stackoverflow.com/a/11019879/1202488,Understanding colors on Android (six characters),138881,Thiago,Peter Mortensen,1301171312,1556908489,1493415174
http://stackoverflow.com/a/11024200/201698,How do you compare two version Strings in Java?,88307,Bill the Lizard,Andrew,1223920481,1552478056,1223932619
http://stackoverflow.com/a/11048669/2866660,Cucumber Capybara scroll to bottom of page,21430,Eric M.,,1292197505,1506718613,0
http://stackoverflow.com/a/110576/992171,Do htmlspecialchars and mysql_real_escape_string keep my PHP code safe from injection?,63252,Cheekysoft,Community,1221987506,1489777366,1495535452
http://stackoverflow.com/a/11066579/596939,Remove punctuation from Unicode formatted strings,23776,acpigeon,gillenpj,1339874885,1520577877,1404665674
http://stackoverflow.com/a/11069822/166700,Test if executable exists in Python?,121034,Piotr Lesnicki,sorin,1229579736,1522071727,1471340584
http://stackoverflow.com/a/11072627/1199911,Set selected item of spinner programmatically,347799,Boardy,Sathyajith Bhat,1339947558,1559121800,1340006224
http://stackoverflow.com/a/11084797/2797106,Safe width in pixels for printing web pages?,147622,aemkei,BSMP,1227698393,1541386878,1541386878
http://stackoverflow.com/a/11097644/2066546,"Any font for generating pdf that will handle Chinese, Cyrillic... ?",2762,equivalent8,Alexis Pigeon,1340016308,1428690419,1340021012
http://stackoverflow.com/a/11114724/1984219,Determining what classes are defined in a PHP class file,18003,Allain Lalonde,random,1243653987,1538424263,1331945972
http://stackoverflow.com/a/11117338/333340,What version of OpenSSL is needed to sign with sha256WithRSAEncryption,3181,Niels Castle,,1336598168,1340187153,0
http://stackoverflow.com/a/11128179/467582,Select text in javascript,37461,user1365010,Chloe,1340226113,1526156768,1526156768
http://stackoverflow.com/a/11172679/1869097,Standard alternative to GCC&#39;s ##__VA_ARGS__ trick?,64399,jwd,Community,1302219568,1552853926,1495540035
http://stackoverflow.com/a/11172679/4742108,Standard alternative to GCC&#39;s ##__VA_ARGS__ trick?,64399,jwd,Community,1302219568,1552853926,1495540035
http://stackoverflow.com/a/11176265/298171,Register a C++ class so that later a function can iterate over all registered classes,4871,grisumbras,Brian Tompsett - 汤莱恩,1340518588,1467045960,1467045960
http://stackoverflow.com/a/11176707/157605,How to remove null value from ValueListBox values,4381,Manoj Shrestha,Manoj Shrestha,1340532975,1378823745,1378823745
http://stackoverflow.com/a/1118038/226013,Recursively convert python object graph to dictionary,12857,Shabbyrobe,Community,1245817836,1536947837,1495541357
http://stackoverflow.com/a/11230005/1886928,JavaScript: clone a function,76278,Andrey Shchekin,Andrey Shchekin,1259767339,1552524819,1259767717
http://stackoverflow.com/a/11236144/2066546,How can I get the resolution (width and height) for a video file from a linux command line?,68482,Jeremy Logan,Ciro Santilli 新疆改造中心996ICU六四事件,1238025541,1525546116,1455897647
http://stackoverflow.com/a/11243952/1070215,Regex for checking if a string is strictly alphanumeric,160069,O__O,Johannes Jander,1340875693,1555449966,1458292592
http://stackoverflow.com/a/11310258/319922,PHP DomDocument failing to handle utf-8 characters (☆),24926,Greg,,1341312047,1479941852,0
http://stackoverflow.com/a/1131255/379593,Get MD5 hash of big files in Python,111303,JustRegisterMe,Chris,1247662327,1557312532,1430742540
http://stackoverflow.com/a/1132015/1924128,Is it a good practice to use an empty URL for a HTML form&#39;s action attribute? (action=&quot;&quot;),153676,Matt Mitchell,Community,1247668451,1473352448,1495540988
http://stackoverflow.com/a/11349621/483271,Test output to command line with RSpec,5119,thefonso,Arturo Herrero,1341508544,1448762288,1365557010
http://stackoverflow.com/a/11349904/1694896,How to force printf to return a negative value in c?,961,Nitish,another.anon.coward,1341510926,1341513617,1341511419
http://stackoverflow.com/a/1136617/50335,std::endl is of unknown type when overloading operator&lt;&lt;,20728,Kazoom,GManNickG,1247695603,1486336330,1247695821
http://stackoverflow.com/a/11381730/2608858,Detecting a mobile browser,846948,ave,John Slegers,1341735201,1548820144,1525170886
http://stackoverflow.com/a/11381730/989439,Detecting a mobile browser,846948,ave,John Slegers,1341735201,1548820144,1525170886
http://stackoverflow.com/a/1142879/473672,Merge some list items in a Python List,92612,Leslie,Trilarion,1247832185,1553122304,1354187441
http://stackoverflow.com/a/11433067/213042,Javascript: how to dynamically create nested objects using object names given by an array,54637,David,Brian Webster,1301478334,1533428570,1377280488
http://stackoverflow.com/a/11448009/1183453,How to download multiple files in one shot in IE,8393,user666194,Constantinius,1300459535,1536945372,1338280899
http://stackoverflow.com/a/11456468/654755,How can I exclude directories matching certain patterns from the output of the Linux &#39;find&#39; command?,7688,phonetagger,phonetagger,1342109906,1522085353,1342112902
http://stackoverflow.com/a/11461558/1664216,Handle OmniAuth::Error (invalid_credentials) for Identity Login,8767,andrewhl,andrewhl,1342129056,1346736308,1342132317
http://stackoverflow.com/a/1147952/1460422,How do I determine the extension(s) associated with a MIME type in PHP?,20929,Alexander Trauzzi,chaos,1247933824,1506576815,1249315728
http://stackoverflow.com/a/11487658/161801,Making OS X Installer Packages like a Pro - Xcode Developer ID ready pkg,142197,catlan,Shaun Wilson,1342302188,1547329497,1481756908
http://stackoverflow.com/a/11493752/489607,Jelly Bean DatePickerDialog --- is there a way to cancel?,27906,davidcesarino,Community,1342059920,1488462254,1495535390
http://stackoverflow.com/a/11493777/741316,How can I pickle a nested class in python?,17381,prinzdezibel,,1261502736,1509815855,0
http://stackoverflow.com/a/1149721/3991344,How can I convert a stack trace to a string?,546422,ripper234,james.garriss,1248003103,1551800608,1457726677
http://stackoverflow.com/a/11508164/1190235,RGB to Hex and Hex to RGB,385361,Sindar,Michał Perłakowski,1302536573,1557663210,1471713681
http://stackoverflow.com/a/115086/352456,Standard concise way to copy a file in Java?,256219,Peter,,1221875949,1527677452,0
http://stackoverflow.com/a/11558629/814354,Matplotlib - add colorbar to a sequence of line plots,35382,Rafael S. Calsaverini,Rafael S. Calsaverini,1322748134,1560197487,1322769435
http://stackoverflow.com/a/11632982/402891,Redirect stdout to a file in Python?,390933,hayavuk,Eric Leschinski,1294879860,1549417857,1444058225
http://stackoverflow.com/a/11638106/1885921,Comparing mongoose _id and strings,72056,pat,Nahn,1343155684,1555150727,1383587369
http://stackoverflow.com/a/11654596/5018,How can I add or update a query string parameter?,300997,amateur,Liam,1305333998,1548329107,1504596911
http://stackoverflow.com/a/1165552/841644,Calculate difference in keys contained in two Python dictionaries,142701,Bhaskar,Nathan Davis,1248270193,1527192263,1440706030
http://stackoverflow.com/a/1165943/241462,How to determine if a list of polygon points are in clockwise order?,113591,St&#233;cy,Machavity,1248272673,1553692211,1548336674
http://stackoverflow.com/a/11676260/1004272,OSX: programmatically get uptime?,7272,Mark Harrison,,1279319983,1403881161,0
http://stackoverflow.com/a/11687993/1162888,Distinguish a filename from an URL,1170,Simon Sapin,,1343392670,1343393832,0
http://stackoverflow.com/a/11698139/1045199,AccountManager getUserData returning null despite it being set,4229,copolii,copolii,1337364515,1429629261,1338415118
http://stackoverflow.com/a/11709412/109119,Regex to detect Invalid UTF-8 String,12051,ircmaxell,ircmaxell,1343566419,1388345866,1343662531
http://stackoverflow.com/a/11709412/430062,Regex to detect Invalid UTF-8 String,12051,ircmaxell,ircmaxell,1343566419,1388345866,1343662531
http://stackoverflow.com/a/1173769/6646342,forcing access to __PHP_Incomplete_Class object properties,25001,gpilotino,Mike Mackintosh,1244476306,1469111536,1357143786
http://stackoverflow.com/a/11752084/569101,Best way to detect Mac OS X or Windows computers with JavaScript or jQuery,73638,alt,Louis,1336627602,1558235280,1397673524
http://stackoverflow.com/a/1176023/,Elegant Python function to convert CamelCase to snake_case?,130098,Sridhar Ratnakumar,danijar,1248394922,1560082716,1456233774
http://stackoverflow.com/a/1176023/1072990,Elegant Python function to convert CamelCase to snake_case?,130098,Sridhar Ratnakumar,danijar,1248394922,1560082716,1456233774
http://stackoverflow.com/a/1176023/1090455,Elegant Python function to convert CamelCase to snake_case?,130098,Sridhar Ratnakumar,danijar,1248394922,1560082716,1456233774
http://stackoverflow.com/a/1176023/298479,Elegant Python function to convert CamelCase to snake_case?,130098,Sridhar Ratnakumar,danijar,1248394922,1560082716,1456233774
http://stackoverflow.com/a/1176023/579416,Elegant Python function to convert CamelCase to snake_case?,130098,Sridhar Ratnakumar,danijar,1248394922,1560082716,1456233774
http://stackoverflow.com/a/1176923/1138341,PHP: How to remove all non printable characters in a string?,190894,Stewart Robinson,,1248432496,1546854992,0
http://stackoverflow.com/a/11781404/1358405,Nodejs File Permissions,15233,simo,simo,1343904536,1462608586,1462608586
http://stackoverflow.com/a/11803778/184363,How to get access to handler id from Gtk.Builder.connect_signals,1767,xubuntix,,1343987127,1391014403,0
http://stackoverflow.com/a/11816999/1915421,Possible to use type_traits / SFINAE to find if a class defines a member TYPE?,5895,Steve Lorimer,Community,1344140537,1490592970,1495539207
http://stackoverflow.com/a/11935263/1787262,Sampling a random subset from an array,19930,Jeroen,Zheileman,1344864329,1557357464,1344866691
http://stackoverflow.com/a/11935263/562769,Sampling a random subset from an array,19930,Jeroen,Zheileman,1344864329,1557357464,1344866691
http://stackoverflow.com/a/11984387/1084488,Trying to record audio but getting message &quot;mediarecorder went away with unhandled events&quot; and &quot;Fatal signal 11 (SIGSEGV)....&quot;,12154,blackfyre,blackfyre,1344452783,1440620958,1348170308
http://stackoverflow.com/a/11988086/654755,How to implement __iadd__ for a Python property,4149,ptomato,,1345122807,1345128829,0
http://stackoverflow.com/a/12014376/145346,Javascript: Words to numbers,10081,JavaAndCSharp,,1345085565,1551378246,0
http://stackoverflow.com/a/12017573/268006,How to get filename from Content-Disposition in headers,14023,Sergei Basharov,siebz0r,1320665665,1420720957,1420720130
http://stackoverflow.com/a/12021982/1088469,How to apply CORS preflight cache to an entire domain,22545,MindWire,,1345237737,1519621708,0
http://stackoverflow.com/a/1203361/253576,How can I get file extensions with JavaScript?,428978,Sergio del Amo,Ghoul Fool,1223636885,1543828269,1524218311
http://stackoverflow.com/a/12066696/1440785,How can a Java program get its own process ID?,240869,Dmitry Shechtman,mrsrinivas,1220090005,1545053520,1519444357
http://stackoverflow.com/a/12086873/5731788,Why is it not possible to use private method in a lambda?,6277,Juraj Blaho,Juraj Blaho,1344859579,1432883472,1390206809
http://stackoverflow.com/a/12093994/731300,How do I check for valid Git branch names?,9728,Alex Chamberlain,Alex Chamberlain,1345731451,1487582850,1406534300
http://stackoverflow.com/a/12095836/753676,Quick way of expanding IPv6 Addresses with PHP,2432,Mike Mackintosh,,1345737975,1345739098,0
http://stackoverflow.com/a/12101012/1828637,Convert a binary NodeJS Buffer to JavaScript ArrayBuffer,108745,Drake Amara,Mark Amery,1324585267,1549657448,1449682259
http://stackoverflow.com/a/12113479/535646,"Multidimensional array index to row,col,depth values?",3008,user1010005,Drise,1345825175,1345827953,1345826999
http://stackoverflow.com/a/12131993/108197,How to interpret empty HTTP Accept header?,12264,Jonas Sch&#228;fer,Luke Girvin,1345991261,1490090979,1490090979
http://stackoverflow.com/a/12151322/84283,How can I get query string values in JavaScript?,3441682,Kemal Emin,Brad Larson,1243066248,1555321091,1428368108
http://stackoverflow.com/a/1219983/841108,HTML-encoding lost when attribute read from input field,614448,AJM,Alan H.,1249247309,1560692851,1554761283
http://stackoverflow.com/a/12202205/1945875,How do I truncate a string and return both first and last part without a center part?,807,Alex,the Tin Man,1346346927,1346359172,1346348227
http://stackoverflow.com/a/12230368/1074390,Is glm::ortho() actually wrong?,20788,Jamie Syme,Nicol Bolas,1346524250,1361137489,1361137489
http://stackoverflow.com/a/12260597/400691,How to launch tests for django reusable app?,6524,dzida,Kristian Glass,1285955009,1541685525,1347365229
http://stackoverflow.com/a/12260597/400691.,How to launch tests for django reusable app?,6524,dzida,Kristian Glass,1285955009,1541685525,1347365229
http://stackoverflow.com/a/1229667/72987,Parsing empty options in Python,10234,directedition,AFoglia,1249410767,1365846772,1350998185
http://stackoverflow.com/a/12303155/1045199,Android:TextView height doesn&#39;t change after shrinking the font size,8559,jclova,jclova,1330726967,1360963420,1330962672
http://stackoverflow.com/a/1232046/2970321,How do I empty an array in JavaScript?,2240296,akano1,Peter Mortensen,1249463319,1552299163,1447269772
http://stackoverflow.com/a/1232046/88513,How do I empty an array in JavaScript?,2240296,akano1,Peter Mortensen,1249463319,1552299163,1447269772
http://stackoverflow.com/a/12336075/282882,"jslint error: Unexpected &#39;in&#39;. Compare with undefined, or use the hasOwnProperty",6332,house9,,1311650665,1347157999,0
http://stackoverflow.com/a/1233644/4972,How do I require an inline in the Django Admin?,9436,AJ.,,1248963679,1545306555,0
http://stackoverflow.com/a/1235363/3005167,Using numpy to build an array of all combinations of two arrays,90706,Rafael S. Calsaverini,Fermi paradox,1248975147,1556610073,1453403909
http://stackoverflow.com/a/123666/1210055,A comprehensive regex for phone number validation,858595,Nicholas Trandem,Taryn,1222200822,1550515017,1490199527
http://stackoverflow.com/a/123681/298479,A comprehensive regex for phone number validation,858595,Nicholas Trandem,Taryn,1222200822,1550515017,1490199527
http://stackoverflow.com/a/12370499/3658919,Adding information to an exception?,49048,anijhaw,Georgy,1305826475,1559211081,1559210870
http://stackoverflow.com/a/12372720/1562178,Detecting an &quot;invalid date&quot; Date instance in JavaScript,676828,orip,Servy,1251632080,1546458544,1467747294
http://stackoverflow.com/a/12383335/5909792,can&#39;t get current keyboard layout,4552,EmJiHash,Default,1347409515,1527561702,1347436805
http://stackoverflow.com/a/12399290/2752221,C++ sorting and keeping track of indexes,101782,Mingus,Lightness Races in Orbit,1255691904,1551524867,1438968654
http://stackoverflow.com/a/1240365/1070215,How to negate specific word in regex?,590995,Bostone,robsch,1249579245,1557483483,1452011152
http://stackoverflow.com/a/12405793/4228275,Calculate mean and standard deviation from a vector of samples in C++ using Boost,124518,user393144,Peter Mortensen,1317419981,1552543492,1481997885
http://stackoverflow.com/a/12410668/1293700,What is the purpose of the HTML &quot;no-js&quot; class?,214029,Swader,Pranav 웃,1310913330,1541015890,1376129227
http://stackoverflow.com/a/12413298/829568,c++ connect output stream to input stream,5940,Nick,,1347554531,1413066051,0
http://stackoverflow.com/a/12414913/127816,"Checking a nested dictionary using a dot notation string &quot;a.b.c.d.e&quot;, automatically create missing levels",5055,hikaru,smci,1347570555,1546940210,1546940210
http://stackoverflow.com/a/12417346/596939,"When a Flask application with Flask-SQLAlchemy is running, how do I use MySQL client on the same database at the same time?",1651,hllau,,1347439450,1347589520,0
http://stackoverflow.com/a/12430650/223092,Compare XML snippets?,23734,Gregg Lind,Community,1276097605,1495110567,1495540982
http://stackoverflow.com/a/12434038/1199911,Android DialogFragment disappears after orientation change,14558,AlexIIP,,1347667059,1425547556,0
http://stackoverflow.com/a/12461237/801924,argparse: How can I allow multiple values to override a default,13515,cfi,Community,1347890702,1347980900,1495541414
http://stackoverflow.com/a/1251372/524913,"Generating CSV file for Excel, how to have a newline inside a value",304828,Nir,Nir,1249590534,1555762927,1251035588
